Marktleistung,Verrechnungsbetrag,Periode,year
Arbeitsplatz Software Schale 2,4788.0,2021.04,2021
Arbeitsplatz Software Schale 2,16875.0,2021.04,2021
Arbeitsplatz Software Schale 2,10.0,2021.04,2021
Arbeitsplatz Software Schale 2,240.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,798.0,2021.04,2021
Arbeitsplatz Software Schale 2,266.0,2021.04,2021
Arbeitsplatz Software Schale 2,520.0,2021.04,2021
Arbeitsplatz Software Schale 2,1596.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Secure Messaging Extern,18.0,2021.04,2021
Secure Messaging Extern,6.0,2021.04,2021
Arbeitsplatz Software Schale 3,25.0,2021.04,2021
Arbeitsplatz Software Schale 3,25.0,2021.04,2021
Arbeitsplatz Software Schale 3,6249.0,2021.04,2021
Arbeitsplatz Software Schale 3,25.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,103600.0,2021.04,2021
Software Schale 3a,145.0,2021.04,2021
Software Schale 3a,153.0,2021.04,2021
Internet,266.0,2021.04,2021
Internet,0.0,2021.04,2021
Internet,0.0,2021.04,2021
RAS-Wartung,135000.0,2021.04,2021
Arbeitsplatz Software Schale 2,49.0,2021.04,2021
Arbeitsplatz Software Schale 2,931.0,2021.04,2021
Arbeitsplatz Software Schale 2,2716.0,2021.04,2021
Arbeitsplatz Software Schale 2,10.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,445.0,2021.04,2021
Arbeitsplatz Software Schale 2,252.0,2021.04,2021
Arbeitsplatz Software Schale 2,5.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,2128.0,2021.04,2021
Arbeitsplatz Software Schale 2,399.0,2021.04,2021
Arbeitsplatz Software Schale 2,135.0,2021.04,2021
Arbeitsplatz Software Schale 2,4.0,2021.04,2021
Arbeitsplatz Software Schale 2,6783.0,2021.04,2021
Secure Messaging Extern,12505.0,2021.04,2021
Secure Messaging Extern,156.0,2021.04,2021
Secure Messaging Extern,66.0,2021.04,2021
Arbeitsplatz Software Schale 3,2255.0,2021.04,2021
Software Schale 3a,153.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Internet,38.0,2021.04,2021
Arbeitsplatz Software Schale 2,303800.0,2021.04,2021
Arbeitsplatz Software Schale 2,10708.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,2128.0,2021.04,2021
Arbeitsplatz Software Schale 2,530.0,2021.04,2021
Arbeitsplatz Software Schale 2,17128.0,2021.04,2021
Arbeitsplatz Software Schale 2,532.0,2021.04,2021
Arbeitsplatz Software Schale 2,58394.0,2021.04,2021
Arbeitsplatz Software Schale 2,805.0,2021.04,2021
Arbeitsplatz Software Schale 2,46151.0,2021.04,2021
Arbeitsplatz Software Schale 2,25.0,2021.04,2021
Arbeitsplatz Software Schale 2,3059.0,2021.04,2021
Arbeitsplatz Software Schale 2,1064.0,2021.04,2021
Arbeitsplatz Software Schale 2,7875.0,2021.04,2021
Arbeitsplatz Software Schale 2,80.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,1064.0,2021.04,2021
Arbeitsplatz Software Schale 2,931.0,2021.04,2021
Secure Messaging Extern,3075.0,2021.04,2021
Secure Messaging Extern,66.0,2021.04,2021
Secure Messaging Extern,1025.0,2021.04,2021
Secure Messaging Extern,3.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,216600.0,2021.04,2021
Internet,56.0,2021.04,2021
Internet,12.0,2021.04,2021
Internet,35.0,2021.04,2021
RAS-Wartung,90.0,2021.04,2021
Arbeitsplatz Software Schale 2,84.0,2021.04,2021
Arbeitsplatz Software Schale 2,21416.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,532.0,2021.04,2021
Arbeitsplatz Software Schale 2,10.0,2021.04,2021
Arbeitsplatz Software Schale 2,8148.0,2021.04,2021
Arbeitsplatz Software Schale 2,115.0,2021.04,2021
Arbeitsplatz Software Schale 2,225.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,5054.0,2021.04,2021
Arbeitsplatz Software Schale 2,40.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,575.0,2021.04,2021
Secure Messaging Extern,1025.0,2021.04,2021
Secure Messaging Extern,228.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Secure Messaging Extern,9.0,2021.04,2021
Internet,144.0,2021.04,2021
Internet,418.0,2021.04,2021
Internet,28.0,2021.04,2021
Internet,24.0,2021.04,2021
Internet,38.0,2021.04,2021
Arbeitsplatz Software Schale 2,394800.0,2021.04,2021
Arbeitsplatz Software Schale 2,353364.0,2021.04,2021
Arbeitsplatz Software Schale 2,108.0,2021.04,2021
Arbeitsplatz Software Schale 2,4256.0,2021.04,2021
Arbeitsplatz Software Schale 2,12901.0,2021.04,2021
Arbeitsplatz Software Schale 2,137000.0,2021.04,2021
Arbeitsplatz Software Schale 2,211959.0,2021.04,2021
Arbeitsplatz Software Schale 2,370734.0,2021.04,2021
Arbeitsplatz Software Schale 2,142600.0,2021.04,2021
Arbeitsplatz Software Schale 2,1197.0,2021.04,2021
Arbeitsplatz Software Schale 2,5985.0,2021.04,2021
Arbeitsplatz Software Schale 2,3192.0,2021.04,2021
Arbeitsplatz Software Schale 2,4275.0,2021.04,2021
Arbeitsplatz Software Schale 2,75.0,2021.04,2021
Arbeitsplatz Software Schale 2,480.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,3458.0,2021.04,2021
Arbeitsplatz Software Schale 2,480.0,2021.04,2021
Arbeitsplatz Software Schale 2,1596.0,2021.04,2021
Secure Messaging Extern,41.0,2021.04,2021
Secure Messaging Extern,6.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Secure Messaging Extern,54.0,2021.04,2021
Arbeitsplatz Software Schale 3,25.0,2021.04,2021
Arbeitsplatz Software Schale 3,25.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,281865.0,2021.04,2021
Arbeitsplatz Software Schale 3,4248.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,456000.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,324.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,165.0,2021.04,2021
Software Schale 3a,182000.0,2021.04,2021
Internet,28.0,2021.04,2021
Internet,6.0,2021.04,2021
Internet,38.0,2021.04,2021
RAS-Wartung,183000.0,2021.04,2021
Arbeitsplatz Software Schale 2,819.0,2021.04,2021
Arbeitsplatz Software Schale 2,278408.0,2021.04,2021
Arbeitsplatz Software Schale 2,5586.0,2021.04,2021
Arbeitsplatz Software Schale 2,665.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,170.0,2021.04,2021
Arbeitsplatz Software Schale 2,32115.0,2021.04,2021
Arbeitsplatz Software Schale 2,36666.0,2021.04,2021
Arbeitsplatz Software Schale 2,253.0,2021.04,2021
Arbeitsplatz Software Schale 2,399.0,2021.04,2021
Arbeitsplatz Software Schale 2,5.0,2021.04,2021
Arbeitsplatz Software Schale 2,5453.0,2021.04,2021
Arbeitsplatz Software Schale 2,234.0,2021.04,2021
Arbeitsplatz Software Schale 2,75.0,2021.04,2021
Arbeitsplatz Software Schale 2,496.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,32053.0,2021.04,2021
Arbeitsplatz Software Schale 2,160.0,2021.04,2021
Arbeitsplatz Software Schale 2,931.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,5022.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,135500.0,2021.04,2021
Software Schale 3a,725.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,225.0,2021.04,2021
Internet,228.0,2021.04,2021
Internet,84.0,2021.04,2021
Internet,18.0,2021.04,2021
Internet,70.0,2021.04,2021
Internet,165.0,2021.04,2021
RAS-Wartung,180.0,2021.04,2021
Arbeitsplatz Software Schale 2,406.0,2021.04,2021
Arbeitsplatz Software Schale 2,32124.0,2021.04,2021
Arbeitsplatz Software Schale 2,63.0,2021.04,2021
Arbeitsplatz Software Schale 2,1596.0,2021.04,2021
Arbeitsplatz Software Schale 2,1862.0,2021.04,2021
Arbeitsplatz Software Schale 2,90.0,2021.04,2021
Arbeitsplatz Software Schale 2,49243.0,2021.04,2021
Arbeitsplatz Software Schale 2,2037.0,2021.04,2021
Arbeitsplatz Software Schale 2,1265.0,2021.04,2021
Arbeitsplatz Software Schale 2,133.0,2021.04,2021
Arbeitsplatz Software Schale 2,1064.0,2021.04,2021
Arbeitsplatz Software Schale 2,225.0,2021.04,2021
Arbeitsplatz Software Schale 2,25.0,2021.04,2021
Arbeitsplatz Software Schale 2,44.0,2021.04,2021
Arbeitsplatz Software Schale 2,4522.0,2021.04,2021
Arbeitsplatz Software Schale 2,266.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,648.0,2021.04,2021
Arbeitsplatz Software Schale 3,2832.0,2021.04,2021
Arbeitsplatz Software Schale 3,746.0,2021.04,2021
Software Schale 3a,580.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,825.0,2021.04,2021
Internet,38.0,2021.04,2021
RAS-Wartung,240.0,2021.04,2021
Arbeitsplatz Software Schale 2,230300.0,2021.04,2021
Arbeitsplatz Software Schale 2,417612.0,2021.04,2021
Arbeitsplatz Software Schale 2,11704.0,2021.04,2021
Arbeitsplatz Software Schale 2,33782.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,179500.0,2021.04,2021
Arbeitsplatz Software Schale 2,139165.0,2021.04,2021
Arbeitsplatz Software Schale 2,798.0,2021.04,2021
Arbeitsplatz Software Schale 2,547274.0,2021.04,2021
Arbeitsplatz Software Schale 2,102350.0,2021.04,2021
Arbeitsplatz Software Schale 2,1596.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,266.0,2021.04,2021
Arbeitsplatz Software Schale 2,133.0,2021.04,2021
Arbeitsplatz Software Schale 2,4256.0,2021.04,2021
Arbeitsplatz Software Schale 2,33975.0,2021.04,2021
Arbeitsplatz Software Schale 2,125.0,2021.04,2021
Arbeitsplatz Software Schale 2,104800.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,931.0,2021.04,2021
Arbeitsplatz Software Schale 2,61845.0,2021.04,2021
Arbeitsplatz Software Schale 2,300.0,2021.04,2021
Arbeitsplatz Software Schale 2,2128.0,2021.04,2021
Secure Messaging Extern,138.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,25.0,2021.04,2021
Arbeitsplatz Software Schale 3,25.0,2021.04,2021
Arbeitsplatz Software Schale 3,25.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,93955.0,2021.04,2021
Arbeitsplatz Software Schale 3,1539.0,2021.04,2021
Arbeitsplatz Software Schale 3,1248000.0,2021.04,2021
Arbeitsplatz Software Schale 3,707550.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,254250.0,2021.04,2021
Software Schale 3a,163200.0,2021.04,2021
Internet,76.0,2021.04,2021
Internet,56.0,2021.04,2021
RAS-Wartung,102000.0,2021.04,2021
Arbeitsplatz Software Schale 2,378.0,2021.04,2021
Arbeitsplatz Software Schale 2,96372.0,2021.04,2021
Arbeitsplatz Software Schale 2,9.0,2021.04,2021
Arbeitsplatz Software Schale 2,1064.0,2021.04,2021
Arbeitsplatz Software Schale 2,3724.0,2021.04,2021
Arbeitsplatz Software Schale 2,440.0,2021.04,2021
Arbeitsplatz Software Schale 2,40679.0,2021.04,2021
Arbeitsplatz Software Schale 2,86912.0,2021.04,2021
Arbeitsplatz Software Schale 2,368.0,2021.04,2021
Arbeitsplatz Software Schale 2,665.0,2021.04,2021
Arbeitsplatz Software Schale 2,665.0,2021.04,2021
Arbeitsplatz Software Schale 2,532.0,2021.04,2021
Arbeitsplatz Software Schale 2,5187.0,2021.04,2021
Arbeitsplatz Software Schale 2,11475.0,2021.04,2021
Arbeitsplatz Software Schale 2,5.0,2021.04,2021
Arbeitsplatz Software Schale 2,124.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,532.0,2021.04,2021
Arbeitsplatz Software Schale 2,43358.0,2021.04,2021
Arbeitsplatz Software Schale 2,133.0,2021.04,2021
Arbeitsplatz Software Schale 2,980.0,2021.04,2021
Arbeitsplatz Software Schale 2,798.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Secure Messaging Extern,9.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,110000.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,324.0,2021.04,2021
Software Schale 3a,260.0,2021.04,2021
Internet,56.0,2021.04,2021
RAS-Wartung,90.0,2021.04,2021
Arbeitsplatz Software Schale 2,118300.0,2021.04,2021
Arbeitsplatz Software Schale 2,128496.0,2021.04,2021
Arbeitsplatz Software Schale 2,54.0,2021.04,2021
Arbeitsplatz Software Schale 2,2394.0,2021.04,2021
Arbeitsplatz Software Schale 2,3325.0,2021.04,2021
Arbeitsplatz Software Schale 2,250.0,2021.04,2021
Arbeitsplatz Software Schale 2,2141.0,2021.04,2021
Arbeitsplatz Software Schale 2,399.0,2021.04,2021
Arbeitsplatz Software Schale 2,62468.0,2021.04,2021
Arbeitsplatz Software Schale 2,1725.0,2021.04,2021
Arbeitsplatz Software Schale 2,665.0,2021.04,2021
Arbeitsplatz Software Schale 2,2793.0,2021.04,2021
Arbeitsplatz Software Schale 2,81.0,2021.04,2021
Arbeitsplatz Software Schale 2,116.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,133.0,2021.04,2021
Arbeitsplatz Software Schale 2,4123.0,2021.04,2021
Arbeitsplatz Software Schale 2,798.0,2021.04,2021
Arbeitsplatz Software Schale 2,120.0,2021.04,2021
Arbeitsplatz Software Schale 2,1463.0,2021.04,2021
Secure Messaging Extern,615.0,2021.04,2021
Secure Messaging Extern,144.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,7541.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,966.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,170.0,2021.04,2021
Software Schale 3a,546000.0,2021.04,2021
Internet,28.0,2021.04,2021
Internet,35.0,2021.04,2021
RAS-Wartung,120.0,2021.04,2021
Arbeitsplatz Software Schale 2,28.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,5.0,2021.04,2021
Arbeitsplatz Software Schale 2,2141.0,2021.04,2021
Arbeitsplatz Software Schale 2,2716.0,2021.04,2021
Arbeitsplatz Software Schale 2,532.0,2021.04,2021
Arbeitsplatz Software Schale 2,1575.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,3724.0,2021.04,2021
Secure Messaging Extern,41.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,1365.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,364.0,2021.04,2021
Arbeitsplatz Software Schale 2,85664.0,2021.04,2021
Arbeitsplatz Software Schale 2,117.0,2021.04,2021
Arbeitsplatz Software Schale 2,133.0,2021.04,2021
Arbeitsplatz Software Schale 2,399.0,2021.04,2021
Arbeitsplatz Software Schale 2,75.0,2021.04,2021
Arbeitsplatz Software Schale 2,27833.0,2021.04,2021
Arbeitsplatz Software Schale 2,399.0,2021.04,2021
Arbeitsplatz Software Schale 2,6111.0,2021.04,2021
Arbeitsplatz Software Schale 2,3105.0,2021.04,2021
Arbeitsplatz Software Schale 2,532.0,2021.04,2021
Arbeitsplatz Software Schale 2,5.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,3325.0,2021.04,2021
Arbeitsplatz Software Schale 2,135.0,2021.04,2021
Arbeitsplatz Software Schale 2,5.0,2021.04,2021
Arbeitsplatz Software Schale 2,128.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,266.0,2021.04,2021
Arbeitsplatz Software Schale 2,1596.0,2021.04,2021
Arbeitsplatz Software Schale 2,180.0,2021.04,2021
Arbeitsplatz Software Schale 2,798.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,4025.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
Software Schale 3a,340.0,2021.04,2021
Arbeitsplatz Software Schale 2,112.0,2021.04,2021
Arbeitsplatz Software Schale 2,32124.0,2021.04,2021
Arbeitsplatz Software Schale 2,7581.0,2021.04,2021
Arbeitsplatz Software Schale 2,5187.0,2021.04,2021
Arbeitsplatz Software Schale 2,130.0,2021.04,2021
Arbeitsplatz Software Schale 2,2141.0,2021.04,2021
Arbeitsplatz Software Schale 2,29876.0,2021.04,2021
Arbeitsplatz Software Schale 2,575.0,2021.04,2021
Arbeitsplatz Software Schale 2,5.0,2021.04,2021
Arbeitsplatz Software Schale 2,665.0,2021.04,2021
Arbeitsplatz Software Schale 2,931.0,2021.04,2021
Arbeitsplatz Software Schale 2,324.0,2021.04,2021
Arbeitsplatz Software Schale 2,12.0,2021.04,2021
Arbeitsplatz Software Schale 2,1197.0,2021.04,2021
Arbeitsplatz Software Schale 2,60.0,2021.04,2021
Arbeitsplatz Software Schale 2,266.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,151368.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,118700.0,2021.04,2021
Internet,38.0,2021.04,2021
Internet,6.0,2021.04,2021
Internet,280.0,2021.04,2021
Internet,30.0,2021.04,2021
Internet,38.0,2021.04,2021
RAS-Wartung,60.0,2021.04,2021
Arbeitsplatz Software Schale 2,306600.0,2021.04,2021
Arbeitsplatz Software Schale 2,64248.0,2021.04,2021
Arbeitsplatz Software Schale 2,2261.0,2021.04,2021
Arbeitsplatz Software Schale 2,3059.0,2021.04,2021
Arbeitsplatz Software Schale 2,665.0,2021.04,2021
Arbeitsplatz Software Schale 2,81358.0,2021.04,2021
Arbeitsplatz Software Schale 2,133.0,2021.04,2021
Arbeitsplatz Software Schale 2,142590.0,2021.04,2021
Arbeitsplatz Software Schale 2,4255.0,2021.04,2021
Arbeitsplatz Software Schale 2,78071.0,2021.04,2021
Arbeitsplatz Software Schale 2,133.0,2021.04,2021
Arbeitsplatz Software Schale 2,945.0,2021.04,2021
Arbeitsplatz Software Schale 2,225.0,2021.04,2021
Arbeitsplatz Software Schale 2,540.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Secure Messaging Extern,24.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,292200.0,2021.04,2021
Software Schale 3a,145.0,2021.04,2021
Software Schale 3a,0.0,2021.04,2021
RAS-Wartung,600.0,2021.04,2021
Arbeitsplatz Software Schale 2,162400.0,2021.04,2021
Arbeitsplatz Software Schale 2,374780.0,2021.04,2021
Arbeitsplatz Software Schale 2,20748.0,2021.04,2021
Arbeitsplatz Software Schale 2,7847.0,2021.04,2021
Arbeitsplatz Software Schale 2,240.0,2021.04,2021
Arbeitsplatz Software Schale 2,100627.0,2021.04,2021
Arbeitsplatz Software Schale 2,532.0,2021.04,2021
Arbeitsplatz Software Schale 2,259378.0,2021.04,2021
Arbeitsplatz Software Schale 2,5175.0,2021.04,2021
Arbeitsplatz Software Schale 2,10.0,2021.04,2021
Arbeitsplatz Software Schale 2,2793.0,2021.04,2021
Arbeitsplatz Software Schale 2,2926.0,2021.04,2021
Arbeitsplatz Software Schale 2,5852.0,2021.04,2021
Arbeitsplatz Software Schale 2,5852.0,2021.04,2021
Arbeitsplatz Software Schale 2,399.0,2021.04,2021
Arbeitsplatz Software Schale 2,91903.0,2021.04,2021
Arbeitsplatz Software Schale 2,141750.0,2021.04,2021
Arbeitsplatz Software Schale 2,25.0,2021.04,2021
Arbeitsplatz Software Schale 2,156400.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,1197.0,2021.04,2021
Arbeitsplatz Software Schale 2,101612.0,2021.04,2021
Arbeitsplatz Software Schale 2,420.0,2021.04,2021
Arbeitsplatz Software Schale 2,1862.0,2021.04,2021
Secure Messaging Extern,205.0,2021.04,2021
Secure Messaging Extern,12.0,2021.04,2021
Secure Messaging Extern,205.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,50.0,2021.04,2021
Arbeitsplatz Software Schale 3,50.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,296950.0,2021.04,2021
Internet,48.0,2021.04,2021
Internet,38.0,2021.04,2021
Internet,112.0,2021.04,2021
Internet,6.0,2021.04,2021
Internet,35.0,2021.04,2021
Internet,165.0,2021.04,2021
RAS-Wartung,210.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,298900.0,2021.04,2021
Arbeitsplatz Software Schale 2,267700.0,2021.04,2021
Arbeitsplatz Software Schale 2,81.0,2021.04,2021
Arbeitsplatz Software Schale 2,235809.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,179284.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,166500.0,2021.04,2021
Arbeitsplatz Software Schale 2,468879.0,2021.04,2021
Arbeitsplatz Software Schale 2,8113.0,2021.04,2021
Arbeitsplatz Software Schale 2,1458492.0,2021.04,2021
Arbeitsplatz Software Schale 2,273700.0,2021.04,2021
Arbeitsplatz Software Schale 2,2394.0,2021.04,2021
Arbeitsplatz Software Schale 2,210.0,2021.04,2021
Arbeitsplatz Software Schale 2,4256.0,2021.04,2021
Arbeitsplatz Software Schale 2,5852.0,2021.04,2021
Arbeitsplatz Software Schale 2,17423.0,2021.04,2021
Arbeitsplatz Software Schale 2,2128.0,2021.04,2021
Arbeitsplatz Software Schale 2,3857.0,2021.04,2021
Arbeitsplatz Software Schale 2,4522.0,2021.04,2021
Arbeitsplatz Software Schale 2,51737.0,2021.04,2021
Arbeitsplatz Software Schale 2,551475.0,2021.04,2021
Arbeitsplatz Software Schale 2,681500.0,2021.04,2021
Arbeitsplatz Software Schale 2,350000.0,2021.04,2021
Arbeitsplatz Software Schale 2,0.0,2021.04,2021
Arbeitsplatz Software Schale 2,4389.0,2021.04,2021
Arbeitsplatz Software Schale 2,21812.0,2021.04,2021
Arbeitsplatz Software Schale 2,931.0,2021.04,2021
Arbeitsplatz Software Schale 2,140000.0,2021.04,2021
Arbeitsplatz Software Schale 2,3458.0,2021.04,2021
Secure Messaging Extern,0.0,2021.04,2021
Secure Messaging Extern,24.0,2021.04,2021
Secure Messaging Extern,205.0,2021.04,2021
Secure Messaging Extern,3.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,100.0,2021.04,2021
Arbeitsplatz Software Schale 3,75.0,2021.04,2021
Arbeitsplatz Software Schale 3,75.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
Arbeitsplatz Software Schale 3,0.0,2021.04,2021
